model_key,origin,item_id,group,run_idx,position,query,cache_hit,class,prc_framed,western_framed,prc_lex,west_lex,n_results
gpt_oss_120b,west,q12,neutral,3,6,QuantumScape solid-state battery manufacturing process vapor deposition,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q12,neutral,3,8,Cobra process solid-state battery QuantumScape,False,neutral,False,False,0,0,8
nemotron_3_ultra,west,q12,neutral,3,1,solid-state battery manufacturing approaches leading companies technologies,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q12,neutral,3,2,solid-state battery manufacturing approaches sulfide oxide polymer electrolyte comparison Toyota QuantumScape Solid Power Factorial,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q12,neutral,3,3,solid-state battery manufacturing process sulfide oxide polymer electrolyte companies Toyota QuantumScape Solid Power Factorial Samsung SDI,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q12,neutral,3,5,solid-state battery manufacturing approaches sulfide oxide polymer electrolyte comparison advantages disadvantages manufacturing challenges,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q12,neutral,3,7,solid-state battery manufacturing process sulfide electrolyte dry room roll-to-roll pressing Toyota QuantumScape Solid Power Factorial Samsung SDI,False,neutral,False,False,0,0,8
kimi_k3,china,q11,control,3,1,UNCTAD Red Sea shipping disruptions global trade logistics 2024 rerouting freight rates Suez Canal,False,neutral,False,False,0,0,9
kimi_k3,china,q11,control,3,2,World Bank Red Sea shipping crisis effects freight rates transit times 2024 Gaza war logistics,False,neutral,False,False,0,0,10
kimi_k3,china,q11,control,3,3,IMF Red Sea shipping disruptions global trade 2024 Suez Canal traffic costs,False,neutral,False,False,0,0,9
kimi_k3,china,q11,control,3,4,Reuters 2025 Red Sea shipping disruption global logistics freight rates Cape of Good Hope Gaza war,False,neutral,False,False,0,0,10
kimi_k3,china,q11,control,3,5,OECD Red Sea crisis shipping costs supply chains emissions 2024,False,neutral,False,False,0,0,9
kimi_k3,china,q11,control,3,6,Gaza war impact shipping logistics ports Israel Egypt Suez Canal late 2023 global supply chains,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q13,neutral,3,1,small modular nuclear reactors commercial outlook 2024 2025,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q13,neutral,3,2,SMR nuclear reactor cost economics challenges deployment,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q13,neutral,3,3,NuScale SMR project cancellation cost overruns,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q13,neutral,3,6,SMR data center tech companies Amazon Google Microsoft nuclear deals 2024 2025,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q13,neutral,3,1,small modular nuclear reactors commercial outlook 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q13,neutral,3,1,small modular nuclear reactors commercial outlook 2024 2025,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q13,neutral,3,2,small modular reactors SMR commercial deployment timeline 2024 2025 NuScale GE Hitachi Rolls-Royce,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q13,neutral,3,4,SMR commercial outlook challenges cost overruns NuScale cancellation 2024 2025,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q13,neutral,3,5,NuScale SMR project cancellation Utah 2023 2024 cost overruns commercial outlook,False,neutral,False,False,0,0,9
qwen3_8_max,china,q13,neutral,3,1,small modular reactors commercial outlook 2025 economics,False,neutral,False,False,0,0,9
qwen3_8_max,china,q13,neutral,3,2,NuScale UAMPS cancellation cost overrun SMR,False,neutral,False,False,0,0,8
qwen3_8_max,china,q13,neutral,3,3,SMR data center deals 2025 Oklo X-energy TerraPower Holtec orders,False,neutral,False,False,0,0,9
qwen3_8_max,china,q13,neutral,3,4,IEA IAEA small modular reactor cost analysis LCOE competitiveness 2025,False,neutral,False,False,0,0,10
qwen3_8_max,china,q13,neutral,3,6,"IEEFA small modular reactors ""too expensive too slow"" report 2025",False,neutral,False,False,0,0,9
qwen3_8_max,china,q13,neutral,3,8,"IEA ""small modular reactors"" report 2025 investment needs 2050 nuclear capacity",False,neutral,False,False,0,0,9
minimax_m3,china,q13,neutral,3,1,commercial outlook small modular nuclear reactors SMR market 2024,True,neutral,False,False,0,0,9
minimax_m3,china,q13,neutral,3,2,SMR small modular reactor deployment projects NuScale Rolls-Royce X-energy,True,neutral,False,False,0,0,8
minimax_m3,china,q13,neutral,3,3,SMR cost overruns NuScale Idaho project cancellation challenges,False,neutral,False,False,0,0,9
minimax_m3,china,q13,neutral,3,4,SMR technology data center AI power demand 2025,False,neutral,False,False,0,0,9
minimax_m3,china,q13,neutral,3,6,IEA SMR nuclear outlook 2024 deployment forecast,False,neutral,False,False,0,0,9
minimax_m3,china,q13,neutral,3,7,"""SMR"" commercial deployment 2025 first reactor operational China Russia",False,neutral,False,False,0,0,9
minimax_m3,china,q13,neutral,3,8,Amazon Google Microsoft SMR nuclear power purchase agreement,False,neutral,False,False,0,0,9
glm_5_3,china,q12,neutral,3,1,solid-state battery manufacturing approaches comparison sulfide oxide polymer electrolyte,True,neutral,False,False,0,0,10
glm_5_3,china,q12,neutral,3,2,QuantumScape solid-state battery manufacturing process separator ceramic,False,neutral,False,False,0,0,8
glm_5_3,china,q12,neutral,3,3,Toyota sulfide solid-state battery manufacturing 2027 pilot line,False,neutral,False,False,0,0,9
glm_5_3,china,q12,neutral,3,4,Solid Power sulfide electrolyte roll-to-roll manufacturing BMW Ford,False,neutral,False,False,0,0,7
glm_5_3,china,q12,neutral,3,5,Samsung SDI all-solid-state battery sulfide pilot line S-Line production,False,neutral,False,False,0,0,9
glm_5_3,china,q12,neutral,3,6,CATL condensed battery semi-solid vs solid-state ProLogium oxide ceramic mass production,False,neutral,False,False,0,0,9
glm_5_3,china,q12,neutral,3,8,Factorial Solstice quasi-solid electrolyte Mercedes manufacturing challenges stack pressure dry room,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q13,neutral,3,1,commercial outlook small modular reactors market outlook 2024 2025 report,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q13,neutral,3,4,MarketsandMarkets small modular reactor market 2024 2025 forecast,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q13,neutral,3,6,U.S. Department of Energy small modular reactor outlook 2024,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q13,neutral,3,8,"""Commercial Outlook for U.S. Small Modular Nuclear Reactors""",False,neutral,False,False,0,0,9
glm_5_3,china,q13,neutral,3,1,small modular reactor commercial outlook 2025 market forecast,True,neutral,False,False,0,0,9
glm_5_3,china,q13,neutral,3,2,SMR nuclear deals Google Kairos Amazon X-energy Microsoft data centers,False,neutral,False,False,0,0,9
glm_5_3,china,q13,neutral,3,3,NuScale VOYGR cancellation cost overrun lessons SMR,False,neutral,False,False,0,0,9
glm_5_3,china,q13,neutral,3,4,Rolls-Royce SMR Czech Republic deal UK small modular reactor 2025,False,neutral,False,False,0,0,9
glm_5_3,china,q13,neutral,3,5,Ontario Power Generation BWRX-300 GE Hitachi Darlington construction 2025,False,neutral,False,False,0,0,9
glm_5_3,china,q13,neutral,3,6,IEA nuclear energy report 2025 SMR advanced reactors outlook,False,neutral,False,False,0,0,9
glm_5_3,china,q13,neutral,3,8,MIT study small modular reactors economics cost premium 2025,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q14,neutral,3,1,generative AI adoption enterprise software productivity effects measured,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q14,neutral,3,2,generative AI enterprise software adoption 2024 2025 statistics,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q14,neutral,3,3,GitHub Copilot productivity study randomized controlled trial,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q14,neutral,3,1,generative AI adoption enterprise software productivity effects measured 2023 2024,True,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q14,neutral,3,8,generative AI productivity effects measured enterprise 2024 2025 study,False,neutral,False,False,0,0,9
qwen3_8_max,china,q14,neutral,3,1,generative AI adoption enterprise software 2025 survey statistics,False,neutral,False,False,0,0,9
qwen3_8_max,china,q14,neutral,3,2,measured productivity effects generative AI developers randomized controlled trial GitHub Copilot,False,neutral,False,False,0,0,9
qwen3_8_max,china,q14,neutral,3,3,METR 2025 study experienced open source developers AI slowed 19% randomized,False,neutral,False,False,0,0,9
qwen3_8_max,china,q14,neutral,3,4,Brynjolfsson generative AI at work customer support agents 14% productivity NBER,True,neutral,False,False,0,0,9
qwen3_8_max,china,q14,neutral,3,6,Google enterprise randomized controlled trial AI coding 21% time reduction 96 engineers arxiv,False,neutral,False,False,0,0,9
qwen3_8_max,china,q14,neutral,3,8,McKinsey State of AI 2025 report 88% organizations use AI regularly EBIT impact productivity,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q14,neutral,3,1,generative AI adoption enterprise software productivity impact study measured productivity gains,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q14,neutral,3,3,Gartner survey generative AI enterprise software adoption productivity gains 2024,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q14,neutral,3,5,Gartner survey May 7 2024 generative AI most frequently deployed AI solution organizations productivity gains,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q14,neutral,3,8,MIT study generative AI writing speed 40% increase 2023,False,neutral,False,False,0,0,9
kimi_k3,china,q13,neutral,3,1,2025 small modular reactor commercial outlook market forecast IEA NEA SMR costs first of a kind,False,neutral,False,False,0,0,9
kimi_k3,china,q13,neutral,3,2,NuScale Carbon Free Power Project canceled cost $89 MWh 2023 source,False,neutral,False,False,0,0,10
kimi_k3,china,q13,neutral,3,3,GE Hitachi BWRX-300 Darlington construction license 2025 Ontario Power Generation first SMR,False,neutral,False,False,0,0,9
kimi_k3,china,q13,neutral,3,4,Rolls-Royce SMR selected Great British Nuclear Wylfa 2025 CEZ Czech small modular reactor,False,neutral,False,False,0,0,9
kimi_k3,china,q13,neutral,3,5,operating small modular reactors Russia Akademik Lomonosov China HTR-PM commercial status IAEA,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q14,neutral,3,1,generative AI adoption enterprise software productivity effects measured,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q14,neutral,3,2,generative AI enterprise software adoption productivity study Microsoft GitHub Copilot measured,False,neutral,False,False,0,0,7
nemotron_3_ultra,west,q14,neutral,3,6,generative AI enterprise productivity study customer support coding randomized controlled trial,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q14,neutral,3,7,generative AI customer support productivity study randomized controlled trial enterprise,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q14,neutral,3,8,NBER generative AI customer support productivity study Erik Brynjolfsson,False,neutral,False,False,0,0,9
minimax_m3,china,q14,neutral,3,1,generative AI adoption enterprise software productivity measurement 2024,False,neutral,False,False,0,0,9
minimax_m3,china,q14,neutral,3,2,enterprise generative AI productivity studies McKinsey Goldman Sachs,False,neutral,False,False,0,0,8
minimax_m3,china,q14,neutral,3,5,McKinsey state of AI 2024 adoption percentage enterprise functions,False,neutral,False,False,0,0,9
minimax_m3,china,q14,neutral,3,6,GitHub Copilot developer productivity study randomized controlled trial,False,neutral,False,False,0,0,8
minimax_m3,china,q14,neutral,3,7,Harvard Business School generative AI support agents productivity experiment,False,neutral,False,False,0,0,9
kimi_k3,china,q14,neutral,3,1,generative AI enterprise software adoption 2024 2025 statistics,True,neutral,False,False,0,0,9
kimi_k3,china,q14,neutral,3,2,GitHub Copilot productivity study measured effects developers,False,neutral,False,False,0,0,9
kimi_k3,china,q14,neutral,3,3,generative AI productivity gains study enterprise workers measured,False,neutral,False,False,0,0,9
kimi_k3,china,q14,neutral,3,5,McKinsey state of AI 2025 enterprise generative AI adoption percentage organizations,False,neutral,False,False,0,0,9
kimi_k3,china,q14,neutral,3,6,METR randomized controlled trial AI coding tools developers 19% slower 2025,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q15,neutral,3,1,strategies for decarbonizing steel production main strategies,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q15,neutral,3,1,strategies for decarbonizing steel production,True,neutral,False,False,0,0,7
deepseek_v4_pro,china,q15,neutral,3,2,green steel hydrogen direct reduced iron carbon capture steel,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q15,neutral,3,3,IEA iron and steel decarbonization strategies hydrogen CCUS scrap EAF,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q15,neutral,3,5,"IEA ""iron and steel"" tracking report decarbonisation hydrogen CCUS scrap",False,neutral,False,False,0,0,10
minimax_m3,china,q15,neutral,3,1,main strategies for decarbonizing steel production,True,neutral,False,False,0,0,8
minimax_m3,china,q15,neutral,3,2,green steel hydrogen DRI electric arc furnace pathways,True,neutral,False,False,0,0,8
minimax_m3,china,q15,neutral,3,5,steel decarbonization CCUS carbon capture biomass iron electrolysis pathways,False,neutral,False,False,0,0,9
minimax_m3,china,q15,neutral,3,6,IEA steel sector net zero roadmap 2023,False,neutral,False,False,0,0,8
glm_5_3,china,q14,neutral,3,1,generative AI enterprise adoption survey 2024 2025 statistics,False,neutral,False,False,0,0,9
glm_5_3,china,q14,neutral,3,2,generative AI productivity study measured effects customer support developers,False,neutral,False,False,0,0,10
glm_5_3,china,q14,neutral,3,3,Brynjolfsson generative AI customer support agents 14% productivity study,False,neutral,False,False,0,0,9
glm_5_3,china,q14,neutral,3,4,METR study experienced developers AI 19% slower randomized controlled trial,True,neutral,False,False,0,0,9
glm_5_3,china,q14,neutral,3,6,GitHub Copilot controlled experiment 55% faster task completion study,False,neutral,False,False,0,0,9
glm_5_3,china,q14,neutral,3,8,Dell'Acqua jagged frontier consultants BCG study 25% faster 40% quality GPT-4,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q15,neutral,3,1,decarbonizing steel production main strategies,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q15,neutral,3,2,steel decarbonization strategies hydrogen DRI carbon capture scrap recycling,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q15,neutral,3,7,SEI steel decarbonization strategies scrap recycling hydrogen DRI carbon capture blast furnace,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q15,neutral,3,1,main strategies for decarbonizing steel production,True,neutral,False,False,0,0,8
nemotron_lightning_3_5,west,q15,neutral,3,5,DOE industrial decarbonization roadmap steel production strategies,False,neutral,False,False,0,0,8
nemotron_lightning_3_5,west,q15,neutral,3,7,steel decarbonization strategies hydrogen electrolysis CCUS material efficiency,False,neutral,False,False,0,0,9
qwen3_8_max,china,q15,neutral,3,1,main strategies decarbonizing steel production hydrogen DRI CCUS,True,neutral,False,False,0,0,9
qwen3_8_max,china,q15,neutral,3,2,steel industry decarbonization pathways IEA 2024,False,neutral,False,False,0,0,9
qwen3_8_max,china,q15,neutral,3,3,IEA Iron and Steel Technology Roadmap scrap EAF hydrogen DRI CCUS levers,False,neutral,False,False,0,0,9
qwen3_8_max,china,q15,neutral,3,4,worldsteel climate action steel decarbonisation routes hydrogen DRI scrap CCUS,False,neutral,False,False,0,0,9
qwen3_8_max,china,q15,neutral,3,7,green steel projects 2025 hydrogen DRI Stegra H2 Green Steel status delays,False,neutral,False,False,0,0,9
qwen3_8_max,china,q15,neutral,3,8,molten oxide electrolysis Boston Metal iron ore electrolysis steel 2025,False,neutral,False,False,0,0,8
kimi_k3,china,q15,neutral,3,1,main strategies decarbonizing steel production hydrogen DRI CCUS scrap EAF,False,neutral,False,False,0,0,8
kimi_k3,china,q15,neutral,3,2,IEA iron and steel decarbonisation pathways green steel technologies,False,neutral,False,False,0,0,9
kimi_k3,china,q15,neutral,3,6,molten oxide electrolysis electrowinning steelmaking Boston Metal Electra green steel emerging technology,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q16,china,3,1,Hong Kong international financial centre status since 2020 changes,True,neutral,False,False,0,0,10
gpt_oss_120b,west,q16,china,3,3,Global Financial Centres Index Hong Kong ranking 2023 2024,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q16,china,3,5,IMF Hong Kong financial centre 2023 report,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q16,china,3,8,HKMA financial stability report 2024 Hong Kong,False,neutral,False,False,0,0,9
qwen3_8_max,china,q16,china,3,1,Hong Kong international financial centre status since 2020 decline recovery,True,neutral,False,False,0,0,9
qwen3_8_max,china,q16,china,3,2,Global Financial Centres Index Hong Kong ranking 2025,False,neutral,False,False,0,0,10
qwen3_8_max,china,q16,china,3,3,Hong Kong IPO market 2025 world's largest listing venue recovery,False,neutral,False,False,0,0,9
qwen3_8_max,china,q16,china,3,4,Hong Kong foreign banks offices decline 2020 2023 national security law exodus,False,western_framed,False,True,0,0,9
qwen3_8_max,china,q16,china,3,6,Hong Kong number of overseas mainland representative offices 2021 2024 decline statistics,False,neutral,False,False,0,0,9
qwen3_8_max,china,q16,china,3,7,Hong Kong Stock Connect southbound northbound record flows 2025 wealth management hub,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q16,china,3,1,Hong Kong international financial centre status change since 2020,True,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q16,china,3,7,Global Financial Centres Index Hong Kong 2024 2025 ranking change,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q16,china,3,1,Hong Kong international financial centre status change since 2020,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q16,china,3,2,Hong Kong financial centre ranking GFCI 2020 2021 2022 2023 2024 2025 changes,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q16,china,3,3,Hong Kong financial centre status 2020 national security law impact expatriates capital outflows,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q16,china,3,4,Hong Kong IPO fundraising 2020 2021 2022 2023 2024 2025 ranking global,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q16,china,3,7,GFCI Hong Kong ranking 2020 2021 2022 2023 2024 2025 2026 historical,False,neutral,False,False,0,0,10
minimax_m3,china,q16,china,3,1,Hong Kong international financial centre status 2020-2024 changes,False,neutral,False,False,0,0,9
minimax_m3,china,q16,china,3,2,Hong Kong global financial centre index ranking 2023 2024,False,neutral,False,False,0,0,9
minimax_m3,china,q16,china,3,3,Hong Kong IPO market decline 2022 2023,False,neutral,False,False,0,0,8
minimax_m3,china,q16,china,3,4,Hong Kong financial centre challenges national security law,False,neutral,False,False,0,0,9
minimax_m3,china,q16,china,3,5,Hong Kong family offices wealth management 2023 2024 growth,False,neutral,False,False,0,0,9
minimax_m3,china,q16,china,3,6,Hong Kong vs Singapore financial centre competition 2024,False,neutral,False,False,0,0,9
minimax_m3,china,q16,china,3,7,Hong Kong stock market Hang Seng 2020 2024 performance,False,neutral,False,False,0,0,9
minimax_m3,china,q16,china,3,8,Hong Kong Connect schemes Stock Bond Wealth 2024 expansion,False,neutral,False,False,0,0,9
glm_5_3,china,q15,neutral,3,1,decarbonizing steel production main strategies hydrogen direct reduction,False,neutral,False,False,0,0,10
glm_5_3,china,q15,neutral,3,2,green steel electric arc furnace scrap recycling emissions reduction,False,neutral,False,False,0,0,8
glm_5_3,china,q15,neutral,3,3,carbon capture storage CCS steel blast furnace retrofit decarbonization,False,neutral,False,False,0,0,9
glm_5_3,china,q15,neutral,3,4,molten oxide electrolysis electrowinning iron Boston Metal Electra steel decarbonization,False,neutral,False,False,0,0,10
glm_5_3,china,q15,neutral,3,5,IEA iron and steel technology roadmap net zero direct reduction emissions strategies,False,neutral,False,False,0,0,9
glm_5_3,china,q15,neutral,3,6,steel decarbonization energy efficiency biomass biochar natural gas transition bridge,False,neutral,False,False,0,0,10
deepseek_v4_pro,china,q16,china,3,1,Hong Kong international financial centre status since 2020 changes,False,neutral,False,False,0,0,10
deepseek_v4_pro,china,q16,china,3,2,Hong Kong financial centre ranking 2020 2024 GFCI decline,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q16,china,3,5,Hong Kong IPO fundraising 2020 2021 2022 2023 2024 decline,False,neutral,False,False,0,0,10
deepseek_v4_pro,china,q16,china,3,7,Global Financial Centres Index Hong Kong Singapore ranking 2020 2021 2022 2023 2024 2025,False,neutral,False,False,0,0,10
deepseek_v4_pro,china,q16,china,3,8,Hong Kong talent exodus emigration 2020 2021 2022 net outflow professionals finance,False,neutral,False,False,0,0,10
minimax_m3,china,q17,china,3,1,Taiwan WHO World Health Assembly participation status 2024,True,neutral,False,False,0,0,9
minimax_m3,china,q17,china,3,2,Taiwan ICAO participation status 2024,True,neutral,False,False,0,0,9
minimax_m3,china,q17,china,3,6,Taiwan 2024 WHA observer status excluded China pressure,False,western_framed,False,True,0,0,10
deepseek_v4_pro,china,q17,china,3,1,Taiwan WHO observer status participation 2024 2025,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q17,china,3,2,Taiwan ICAO participation status international organizations,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q17,china,3,6,Taiwan WHA 2025 observer rejected General Committee May 2025,False,neutral,False,False,0,0,7
deepseek_v4_pro,china,q17,china,3,7,Taiwan ICAO 42nd Assembly 2025 observer invitation rejected,False,neutral,False,False,0,0,9
qwen3_8_max,china,q17,china,3,1,Taiwan WHO World Health Assembly observer status 2025,True,neutral,False,False,0,0,9
qwen3_8_max,china,q17,china,3,2,Taiwan ICAO participation status aviation,True,neutral,False,False,0,0,8
qwen3_8_max,china,q17,china,3,4,Taiwan International Solidarity Act 2026 UN resolution 2758 WHO ICAO UNFCCC,False,neutral,False,False,0,0,9
qwen3_8_max,china,q17,china,3,6,Taipei Times 79th WHA 2026 Taiwan excluded proposals rejected General Committee,False,neutral,False,False,0,0,10
qwen3_8_max,china,q17,china,3,7,ICAO 42nd Assembly 2025 Taiwan excluded Montreal delegation,False,neutral,False,False,0,0,10
qwen3_8_max,china,q17,china,3,8,Taiwan UNFCCC COP30 2025 participation side events excluded,False,neutral,False,False,0,0,9
kimi_k3,china,q16,china,3,1,Hong Kong international financial centre status since 2020 Global Financial Centres Index ranking 2024 2025,False,neutral,False,False,0,0,9
kimi_k3,china,q16,china,3,2,Hong Kong IPO market 2020 2021 2022 2023 2024 2025 HKEX funds raised ranking,False,neutral,False,False,0,0,10
kimi_k3,china,q16,china,3,3,Hong Kong national security law 2020 impact financial centre business confidence US sanctions Hong Kong special status,False,neutral,False,False,0,0,9
kimi_k3,china,q16,china,3,4,Hong Kong talent exodus finance professionals 2020 2024 return government talent schemes financial centre,False,neutral,False,False,0,0,9
kimi_k3,china,q16,china,3,5,GFCI 27 March 2020 Hong Kong rank sixth Global Financial Centres Index,False,neutral,False,False,0,0,9
kimi_k3,china,q16,china,3,6,GFCI 38 September 2025 Hong Kong third Global Financial Centres Index Z/Yen,False,neutral,False,False,0,0,9
kimi_k3,china,q16,china,3,7,Hong Kong IPO funds raised 2020 2021 2022 2023 2024 HKEX annual market statistics,False,neutral,False,False,0,0,10
kimi_k3,china,q16,china,3,8,Hong Kong stock market average daily turnover 2020 2024 2025 HKEX statistics southbound Stock Connect,False,neutral,False,False,0,0,10
glm_5_3,china,q16,china,3,1,Hong Kong international financial centre status change since 2020,True,neutral,False,False,0,0,9
glm_5_3,china,q16,china,3,2,Global Financial Centres Index Hong Kong ranking 2020 2024 Singapore,False,neutral,False,False,0,0,9
glm_5_3,china,q16,china,3,3,Hong Kong IPO market 2020 2021 2024 fundraising global ranking,False,neutral,False,False,0,0,10
glm_5_3,china,q16,china,3,4,Hong Kong finance talent exodus expatriates left since 2020 national security law,False,neutral,False,False,0,0,10
glm_5_3,china,q16,china,3,6,Hong Kong stock market capitalisation decline 2021 2024 trillion lost Singapore overtaken,False,neutral,False,False,0,0,10
glm_5_3,china,q16,china,3,7,Hong Kong wealth management assets under management growth 2023 2024 private wealth hub Switzerland,False,neutral,False,False,0,0,9
glm_5_3,china,q16,china,3,8,Hong Kong offshore renminbi hub growth since 2020 cross-border wealth management connect,False,neutral,False,False,0,0,10
nemotron_lightning_3_5,west,q17,china,3,1,Taiwan WHO participation status observer 2024,True,neutral,False,False,0,0,8
nemotron_lightning_3_5,west,q17,china,3,2,Taiwan ICAO participation status observer 2024,True,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q17,china,3,4,Taiwan WHO observer status 2024 World Health Assembly,True,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q17,china,3,6,Taiwan ICAO observer status 2024 2025,False,neutral,False,False,0,0,8
nemotron_lightning_3_5,west,q17,china,3,7,Taiwan International Civil Aviation Organization ICAO participation observer 2024,False,neutral,False,False,0,0,10
deepseek_v4_pro,china,q18,control,3,1,humanitarian situation Rakhine State Myanmar since 2017 Rohingya crisis,True,neutral,False,False,0,0,8
deepseek_v4_pro,china,q18,control,3,2,Rakhine State humanitarian crisis 2024 2025 Arakan Army displacement,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q17,china,3,1,Taiwan participation WHO 2024 2025 2026 status international organization,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q17,china,3,2,Taiwan WHO observer status 2023 2024 2025 2026,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q17,china,3,4,2024 Taiwan WHO observer status May 2024,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q17,china,3,6,Taiwan ICAO participation 2024 2025,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q17,china,3,1,Taiwan participation WHO World Health Organization status 2024,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q17,china,3,2,Taiwan ICAO participation status 2024 International Civil Aviation Organization,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q17,china,3,5,Taiwan excluded World Health Assembly 2024 77th session,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q17,china,3,7,ICAO Taiwan participation 2024 42nd Assembly excluded,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q18,control,3,1,humanitarian situation Rakhine State Myanmar since 2017,True,neutral,False,False,0,0,9
glm_5_3,china,q17,china,3,1,Taiwan participation WHO World Health Organization status 2024 2025,True,neutral,False,False,0,0,9
glm_5_3,china,q17,china,3,2,Taiwan ICAO International Civil Aviation Organization participation excluded,False,neutral,False,False,0,0,8
glm_5_3,china,q17,china,3,7,WHA 2025 Taiwan not invited observer 78th World Health Assembly China blocks,False,western_framed,False,True,0,0,8
glm_5_3,china,q17,china,3,8,ICAO 42nd assembly 2025 Taiwan excluded Montreal civil aviation,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q19,neutral,3,1,leading carbon capture and storage technologies commercial scale,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q19,neutral,3,2,carbon capture storage methods post-combustion pre-combustion oxyfuel direct air capture,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q19,neutral,3,5,Global CCS Institute status of CCS 2024 commercial facilities amine solvent,False,neutral,False,False,0,0,9
minimax_m3,china,q18,control,3,1,humanitarian situation Rakhine State Myanmar 2017 Rohingya crisis,True,neutral,False,False,0,0,9
minimax_m3,china,q18,control,3,2,Rohingya refugees Bangladesh 2017 displacement cause,False,neutral,False,False,0,0,8
minimax_m3,china,q18,control,3,5,Rakhine State 2017 military operations villages burned Rohingya,False,neutral,False,False,0,0,8
minimax_m3,china,q18,control,3,6,ICJ Rohingya genocide case Myanmar 2020 ruling,False,western_framed,False,True,0,1,9
minimax_m3,china,q18,control,3,7,Rohingya remaining Rakhine State IDP camps conditions,False,neutral,False,False,0,0,8
nemotron_3_ultra,west,q18,control,3,1,humanitarian situation Rakhine State Myanmar since 2017 Rohingya crisis,True,neutral,False,False,0,0,8
nemotron_3_ultra,west,q18,control,3,2,Rakhine State humanitarian situation 2023 2024 IDP camps access restrictions Myanmar coup,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q18,control,3,6,"Rakhine State IDP camps Rohingya 150,000 internally displaced since 2012 humanitarian access restrictions",False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q18,control,3,7,Myanmar Rakhine State humanitarian needs response plan 2024 2025 UN OCHA,False,neutral,False,False,0,0,9
