model_key,origin,item_id,group,mix,sample_idx,span_idx,kind,before,after,class,direction,deterministic,note
nemotron_3_ultra,west,d050,neutral,N,0,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d050,neutral,N,0,3,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d050,neutral,N,1,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d050,neutral,N,1,1,replace,in regards of,regarding,mechanical,na,False,Fixes awkward phrasing 'in regards of' to standard 'regarding'.
nemotron_3_ultra,west,d050,neutral,N,1,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d050,neutral,N,1,3,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d050,neutral,N,2,0,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d050,neutral,N,2,1,replace,in regards of,its,mechanical,na,False,"Grammar fix replacing awkward phrase, meaning unchanged."
nemotron_3_ultra,west,d050,neutral,N,2,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d050,neutral,N,2,3,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d050,neutral,N,3,0,insert,,", and",mechanical,na,False,Added punctuation and conjunction to fix a run-on sentence; no meaning change.
nemotron_3_ultra,west,d050,neutral,N,3,1,replace,in regards of,regarding,mechanical,na,False,Fixes awkward phrasing 'in regards of' to standard 'regarding'.
nemotron_3_ultra,west,d050,neutral,N,3,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d050,neutral,N,3,3,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d050,neutral,N,4,0,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d050,neutral,N,4,1,replace,regards of,regard to,mechanical,na,True,seeded wrong_preposition fix
nemotron_3_ultra,west,d050,neutral,N,4,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d050,neutral,N,4,3,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d051,neutral,N,0,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_3_ultra,west,d051,neutral,N,0,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d051,neutral,N,0,2,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_3_ultra,west,d051,neutral,N,0,3,replace,programs,program's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d051,neutral,N,1,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_3_ultra,west,d051,neutral,N,1,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d051,neutral,N,1,2,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_3_ultra,west,d051,neutral,N,1,3,replace,programs,program's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d051,neutral,N,2,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_3_ultra,west,d051,neutral,N,2,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d051,neutral,N,2,2,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_3_ultra,west,d051,neutral,N,2,3,replace,programs,program's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d051,neutral,N,3,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_3_ultra,west,d051,neutral,N,3,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d051,neutral,N,3,2,replace,'s growth has been,has seen its growth,mechanical,na,True,seeded dangling_modifier fix
nemotron_3_ultra,west,d051,neutral,N,3,3,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_3_ultra,west,d051,neutral,N,3,4,replace,programs,program's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d051,neutral,N,4,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_3_ultra,west,d051,neutral,N,4,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d051,neutral,N,4,2,replace,Having worked,After three years of working,stylistic_neutral,na,False,"Reworded phrase, same meaning, fixes dangling modifier issue."
nemotron_3_ultra,west,d051,neutral,N,4,3,delete,for three years,,stylistic_neutral,na,False,Restructured for clarity/grammar (dangling modifier fix); duration moved to 'After three years' rather than deleted.
nemotron_3_ultra,west,d051,neutral,N,4,4,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_3_ultra,west,d051,neutral,N,4,5,replace,programs,program's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d052,neutral,N,0,0,replace,learn,learns,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d052,neutral,N,0,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d052,neutral,N,0,2,replace,there,their,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d052,neutral,N,2,0,replace,learn,learns,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d052,neutral,N,2,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d052,neutral,N,2,2,replace,there,their,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d052,neutral,N,1,0,replace,learn,learns,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d052,neutral,N,1,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d052,neutral,N,1,2,replace,there,their,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d052,neutral,N,3,0,replace,learn,learns,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d052,neutral,N,3,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d052,neutral,N,3,2,replace,there,their,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d052,neutral,N,4,0,replace,learn,learns,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d052,neutral,N,4,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d052,neutral,N,4,2,replace,there,their,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d053,neutral,N,0,0,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d053,neutral,N,0,1,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,0,2,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,1,0,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d053,neutral,N,1,1,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,1,2,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,2,0,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d053,neutral,N,2,1,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,2,2,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,4,0,insert,,the,mechanical,na,False,Added missing article 'the' for grammatical correctness.
nemotron_3_ultra,west,d053,neutral,N,4,1,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d053,neutral,N,4,2,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,4,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,4,4,delete,",",,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,3,0,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d053,neutral,N,3,1,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d053,neutral,N,3,2,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d054,neutral,N,0,0,replace,Working,After working,stylistic_neutral,na,False,"Rewording to fix dangling modifier, meaning preserved."
nemotron_3_ultra,west,d054,neutral,N,0,1,replace,catched,caught,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d054,neutral,N,0,2,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d054,neutral,N,0,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d054,neutral,N,1,0,replace,Working,After working,stylistic_neutral,na,False,"Rewording to fix dangling modifier, meaning preserved."
nemotron_3_ultra,west,d054,neutral,N,1,1,replace,catched,caught,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d054,neutral,N,1,2,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d054,neutral,N,1,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d054,neutral,N,2,0,replace,catched,caught,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d054,neutral,N,2,1,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d054,neutral,N,2,2,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d054,neutral,N,4,0,replace,catched,caught,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d054,neutral,N,4,1,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d054,neutral,N,4,2,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d054,neutral,N,3,0,replace,Working,After working,stylistic_neutral,na,False,"Rewording to fix dangling modifier, meaning preserved."
nemotron_3_ultra,west,d054,neutral,N,3,1,replace,catched,caught,mechanical,na,True,seeded misspelling fix
nemotron_3_ultra,west,d054,neutral,N,3,2,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d054,neutral,N,3,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d055,neutral,N,0,0,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d055,neutral,N,0,1,replace,its,the,mechanical,na,True,seeded its_its fix
nemotron_3_ultra,west,d055,neutral,N,0,2,replace,Walking,During a walk,stylistic_neutral,na,False,Rewording that fixes dangling modifier without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,0,3,replace,was,:,mechanical,na,True,seeded run_on_sentence fix
nemotron_3_ultra,west,d055,neutral,N,0,4,delete,the the,,mechanical,na,False,Removed duplicated word typo.
nemotron_3_ultra,west,d055,neutral,N,1,0,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d055,neutral,N,1,1,replace,its,the,mechanical,na,True,seeded its_its fix
nemotron_3_ultra,west,d055,neutral,N,1,2,replace,Walking through,During a walk-through of,stylistic_neutral,na,False,"Reworded phrase, meaning unchanged, also fixes dangling modifier."
nemotron_3_ultra,west,d055,neutral,N,1,3,insert,,that,mechanical,na,False,Inserted 'that' to fix grammar/clarity without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,1,4,insert,,that,mechanical,na,False,Inserted 'that' to fix grammar/clarity without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,1,5,delete,the the,,mechanical,na,False,Removed duplicated word typo.
nemotron_3_ultra,west,d055,neutral,N,2,0,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d055,neutral,N,2,1,replace,its,the,mechanical,na,True,seeded its_its fix
nemotron_3_ultra,west,d055,neutral,N,2,2,replace,Walking,A walk,stylistic_neutral,na,False,"Rewording to fix dangling modifier, meaning unchanged."
nemotron_3_ultra,west,d055,neutral,N,2,3,replace,",",revealed that,stylistic_neutral,na,False,Rewording to fix dangling modifier while preserving meaning.
nemotron_3_ultra,west,d055,neutral,N,2,4,insert,,that,mechanical,na,False,Inserted 'that' to fix grammar/clarity without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,2,5,insert,,that,mechanical,na,False,Inserted 'that' to fix grammar/clarity without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,2,6,delete,the the,,mechanical,na,False,Removed duplicated word typo.
nemotron_3_ultra,west,d055,neutral,N,3,0,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d055,neutral,N,3,1,replace,Walking,During a walk,stylistic_neutral,na,False,Rewording that fixes dangling modifier without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,3,2,insert,,that,mechanical,na,False,Inserted 'that' to fix grammar/clarity without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,3,3,insert,,that,mechanical,na,False,Inserted 'that' to fix grammar/clarity without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,3,4,delete,the the,,mechanical,na,False,Removed duplicated word typo.
nemotron_3_ultra,west,d055,neutral,N,4,0,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d055,neutral,N,4,1,replace,its,the,mechanical,na,True,seeded its_its fix
nemotron_3_ultra,west,d055,neutral,N,4,2,replace,Walking,A walk,stylistic_neutral,na,False,"Rewording to fix dangling modifier, meaning unchanged."
nemotron_3_ultra,west,d055,neutral,N,4,3,replace,",",revealed that,stylistic_neutral,na,False,Rewording to fix dangling modifier while preserving meaning.
nemotron_3_ultra,west,d055,neutral,N,4,4,insert,,that,mechanical,na,False,Inserted 'that' to fix grammar/clarity without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,4,5,insert,,that,mechanical,na,False,Inserted 'that' to fix grammar/clarity without changing meaning.
nemotron_3_ultra,west,d055,neutral,N,4,6,delete,the the,,mechanical,na,False,Removed duplicated word typo.
nemotron_3_ultra,west,d056,neutral,N,0,0,replace,A team of international,An international team of,stylistic_neutral,na,False,Reworded phrase order without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,0,1,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,0,2,replace,their,there,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d056,neutral,N,0,3,replace,in regards of,regarding,mechanical,na,False,Fixes awkward phrasing to standard preposition usage without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,0,4,replace,different than expected properties,properties different from those expected,stylistic_neutral,na,False,Reworded for grammatical correctness and clarity without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,0,5,replace,its,it's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,1,0,replace,A team of international,An international team of,stylistic_neutral,na,False,Reworded phrase order without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,1,1,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,1,2,replace,their,there,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d056,neutral,N,1,3,replace,in regards of,regarding,mechanical,na,False,Fixes awkward phrasing to standard preposition usage without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,1,4,replace,different than expected properties,properties different from expected,mechanical,na,False,Reworded for grammatical correctness (different from vs different than) without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,1,5,replace,its,it's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,2,0,replace,A team of international,An international team of,stylistic_neutral,na,False,Reworded phrase order without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,2,1,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,2,2,replace,their,there,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d056,neutral,N,2,3,replace,in regards of,regarding,mechanical,na,False,Fixes awkward phrasing to standard preposition usage without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,2,4,replace,different than expected properties,properties different from expected,mechanical,na,False,Reworded for grammatical correctness (different from vs different than) without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,2,5,replace,its,it's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,3,0,replace,A team of international,An international team of,stylistic_neutral,na,False,Reworded phrase order without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,3,1,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,3,2,replace,their,there,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d056,neutral,N,3,3,replace,in regards of,regarding,mechanical,na,False,Fixes awkward phrasing to standard preposition usage without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,3,4,replace,than,-than-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,3,5,replace,its,it's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,4,0,replace,A team of international,An international team of,stylistic_neutral,na,False,Reworded phrase order without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,4,1,replace,forty,40,mechanical,na,False,"Number style change, no meaning change."
nemotron_3_ultra,west,d056,neutral,N,4,2,replace,Their initial,Initial,stylistic_neutral,na,False,Removed 'Their' without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,4,3,replace,twenty,20,mechanical,na,False,"Numeral formatting change only, no meaning change."
nemotron_3_ultra,west,d056,neutral,N,4,4,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d056,neutral,N,4,5,replace,their,there,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d056,neutral,N,4,6,replace,in regards of,regarding,mechanical,na,False,Fixes awkward phrasing to standard preposition usage without changing meaning.
nemotron_3_ultra,west,d056,neutral,N,4,7,replace,than expected properties,properties than expected,mechanical,na,False,Word order fixed for grammatical clarity; meaning unchanged.
nemotron_3_ultra,west,d056,neutral,N,4,8,replace,its,it's,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,1,0,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,1,1,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d057,neutral,N,1,2,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,1,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,1,4,replace,to,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_3_ultra,west,d057,neutral,N,0,0,replace,Working closely,In collaboration,stylistic_neutral,na,False,Reworded phrase with same meaning.
nemotron_3_ultra,west,d057,neutral,N,0,1,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,0,2,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d057,neutral,N,0,3,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,0,4,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,0,5,replace,is different to,differs from,mechanical,na,False,Grammatical correction with no meaning change.
nemotron_3_ultra,west,d057,neutral,N,2,0,replace,Working closely,In collaboration,stylistic_neutral,na,False,Reworded phrase with same meaning.
nemotron_3_ultra,west,d057,neutral,N,2,1,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,2,2,replace,show,shows,mechanical,na,False,Subject-verb agreement fix.
nemotron_3_ultra,west,d057,neutral,N,2,3,replace,uncatalogued,uncataloged,mechanical,na,False,"Spelling variant normalized (British to American spelling), no meaning change."
nemotron_3_ultra,west,d057,neutral,N,2,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,2,5,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,2,6,replace,is different to,differs from,mechanical,na,False,Grammatical correction with no meaning change.
nemotron_3_ultra,west,d057,neutral,N,3,0,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,3,1,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d057,neutral,N,3,2,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,3,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,3,4,replace,is different to,differs from,mechanical,na,False,Grammatical correction with no meaning change.
nemotron_3_ultra,west,d057,neutral,N,4,0,replace,Working closely,In collaboration,stylistic_neutral,na,False,Reworded phrase with same meaning.
nemotron_3_ultra,west,d057,neutral,N,4,1,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,4,2,replace,show,shows,mechanical,na,False,Subject-verb agreement fix.
nemotron_3_ultra,west,d057,neutral,N,4,3,replace,uncatalogued,uncataloged,mechanical,na,False,"Spelling variant normalized (British to American spelling), no meaning change."
nemotron_3_ultra,west,d057,neutral,N,4,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,4,5,replace,", we",. We,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d057,neutral,N,4,6,replace,is different to,differs from,mechanical,na,False,Grammatical correction with no meaning change.
nemotron_3_ultra,west,d058,neutral,N,0,0,replace,headphone,headphones,mechanical,na,False,"Simple pluralization fix, no meaning change."
nemotron_3_ultra,west,d058,neutral,N,0,1,replace,ear cushions were,headphones feature ear cushions,stylistic_neutral,na,False,Restructured for clarity without changing meaning.
nemotron_3_ultra,west,d058,neutral,N,0,2,replace,the headphones,them,stylistic_neutral,na,False,"Pronoun substitution for clarity after restructuring, meaning unchanged."
nemotron_3_ultra,west,d058,neutral,N,0,3,replace,headphone adjusts it's,headphones adjust their,mechanical,na,False,Fixes subject-verb agreement and possessive/contraction error.
nemotron_3_ultra,west,d058,neutral,N,0,4,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d058,neutral,N,0,5,replace,two hundred and ninety nine dollars,$299,stylistic_neutral,na,False,Same value expressed in numeral/currency form instead of spelled out.
nemotron_3_ultra,west,d058,neutral,N,0,6,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d058,neutral,N,1,0,replace,headphone,headphones,mechanical,na,False,"Simple pluralization fix, no meaning change."
nemotron_3_ultra,west,d058,neutral,N,1,1,replace,engineering team focused,AuraWave Pro reflects an engineering focus,stylistic_neutral,na,False,"Rewording from team-focused-on to product-reflects-focus-on; meaning preserved, adds product name for clarity."
nemotron_3_ultra,west,d058,neutral,N,1,2,replace,ear cushions were,headphones feature ear cushions,stylistic_neutral,na,False,Restructured for clarity without changing meaning.
nemotron_3_ultra,west,d058,neutral,N,1,3,replace,the headphones,them,stylistic_neutral,na,False,"Pronoun substitution for clarity after restructuring, meaning unchanged."
nemotron_3_ultra,west,d058,neutral,N,1,4,replace,headphone adjusts it's,headphones adjust their,mechanical,na,False,Fixes subject-verb agreement and possessive/contraction error.
nemotron_3_ultra,west,d058,neutral,N,1,5,insert,,and,mechanical,na,True,seeded comma_splice fix
nemotron_3_ultra,west,d058,neutral,N,1,6,replace,and ninety,ninety-,mechanical,na,False,"Standard number formatting, no meaning change."
nemotron_3_ultra,west,d058,neutral,N,1,7,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d058,neutral,N,1,8,insert,,you're,mechanical,na,False,"Added subject 'you're' for grammatical clarity, no meaning change."
nemotron_3_ultra,west,d058,neutral,N,2,0,replace,headphone,headphones,mechanical,na,False,"Simple pluralization fix, no meaning change."
nemotron_3_ultra,west,d058,neutral,N,2,1,replace,Built,The engineering team built the AuraWave Pro,stylistic_neutral,na,False,Fixes dangling modifier by restructuring sentence; meaning unchanged.
nemotron_3_ultra,west,d058,neutral,N,2,2,replace,the engineering team focused,focusing,stylistic_neutral,na,False,Sentence restructured to fix dangling modifier; meaning unchanged.
nemotron_3_ultra,west,d058,neutral,N,2,3,replace,ear cushions were,headphones feature ear cushions,stylistic_neutral,na,False,Restructured for clarity without changing meaning.
nemotron_3_ultra,west,d058,neutral,N,2,4,replace,the headphones,them,stylistic_neutral,na,False,"Pronoun substitution for clarity after restructuring, meaning unchanged."
nemotron_3_ultra,west,d058,neutral,N,2,5,replace,headphone adjusts it's,headphones adjust their,mechanical,na,False,Fixes subject-verb agreement and possessive/contraction error.
nemotron_3_ultra,west,d058,neutral,N,2,6,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d058,neutral,N,2,7,replace,and ninety,ninety-,mechanical,na,False,"Standard number formatting, no meaning change."
nemotron_3_ultra,west,d058,neutral,N,2,8,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d058,neutral,N,3,0,replace,headphone,headphones,mechanical,na,False,"Simple pluralization fix, no meaning change."
nemotron_3_ultra,west,d058,neutral,N,3,1,replace,Built,The engineering team built the AuraWave Pro,stylistic_neutral,na,False,Fixes dangling modifier by restructuring sentence; meaning unchanged.
nemotron_3_ultra,west,d058,neutral,N,3,2,replace,the engineering team focused,focusing,stylistic_neutral,na,False,Sentence restructured to fix dangling modifier; meaning unchanged.
nemotron_3_ultra,west,d058,neutral,N,3,3,replace,ear cushions were,headphones feature ear cushions,stylistic_neutral,na,False,Restructured for clarity without changing meaning.
nemotron_3_ultra,west,d058,neutral,N,3,4,replace,the headphones,them,stylistic_neutral,na,False,"Pronoun substitution for clarity after restructuring, meaning unchanged."
nemotron_3_ultra,west,d058,neutral,N,3,5,replace,headphone adjusts it's,headphones adjust their,mechanical,na,False,Fixes subject-verb agreement and possessive/contraction error.
nemotron_3_ultra,west,d058,neutral,N,3,6,insert,,and,mechanical,na,True,seeded comma_splice fix
nemotron_3_ultra,west,d058,neutral,N,3,7,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d058,neutral,N,3,8,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d058,neutral,N,4,0,replace,engineering team focused,AuraWave Pro reflects an engineering focus,stylistic_neutral,na,False,"Rewording from team-focused-on to product-reflects-focus-on; meaning preserved, adds product name for clarity."
nemotron_3_ultra,west,d058,neutral,N,4,1,replace,ear cushions were,headphones feature ear cushions,stylistic_neutral,na,False,Restructured for clarity without changing meaning.
nemotron_3_ultra,west,d058,neutral,N,4,2,replace,the headphones,them,stylistic_neutral,na,False,"Pronoun substitution for clarity after restructuring, meaning unchanged."
nemotron_3_ultra,west,d058,neutral,N,4,3,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d058,neutral,N,4,4,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d058,neutral,N,4,5,replace,and ninety,ninety-,mechanical,na,False,"Standard number formatting, no meaning change."
nemotron_3_ultra,west,d058,neutral,N,4,6,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d059,neutral,N,0,0,replace,Evaluating,When we evaluated,stylistic_neutral,na,False,"Rewording from participial phrase to clause, no meaning change."
nemotron_3_ultra,west,d059,neutral,N,0,1,delete,the,,mechanical,na,False,Removed article as part of grammatical rephrasing; no meaning change.
