topic_id,topic,group,model_key,origin,lang,non_answer,suppressed,core_present,n
t60,photosynthesis,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t60,photosynthesis,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t60,photosynthesis,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t60,photosynthesis,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t60,photosynthesis,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t60,photosynthesis,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t60,photosynthesis,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t60,photosynthesis,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t60,photosynthesis,neutral,qwen3_8_max,china,en,0.0,0.0,1.0,10
t60,photosynthesis,neutral,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,deepseek_v4_pro,china,en,0.0,0.1,0.5,10
t61,noise_cancelling_headphones,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t61,noise_cancelling_headphones,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,0.9,10
t61,noise_cancelling_headphones,neutral,qwen3_8_max,china,en,0.0,0.1,0.5,10
t61,noise_cancelling_headphones,neutral,qwen3_8_max,china,zh,0.0,0.0,0.8,10
t62,tallest_mountain,neutral,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,qwen3_8_max,china,en,0.0,0.0,1.0,10
t62,tallest_mountain,neutral,qwen3_8_max,china,zh,0.0,0.0,1.0,9
t63,compound_interest,neutral,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t63,compound_interest,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t63,compound_interest,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t63,compound_interest,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t63,compound_interest,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t63,compound_interest,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t63,compound_interest,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t63,compound_interest,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t63,compound_interest,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t63,compound_interest,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t63,compound_interest,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t63,compound_interest,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t63,compound_interest,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t63,compound_interest,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t63,compound_interest,neutral,qwen3_8_max,china,en,0.0,0.0,1.0,10
t63,compound_interest,neutral,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t64,vaccine_immunity,neutral,deepseek_v4_pro,china,en,0.0,0.0,0.6,10
t64,vaccine_immunity,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t64,vaccine_immunity,neutral,glm_5_3,china,en,0.0,0.0,0.8,10
t64,vaccine_immunity,neutral,glm_5_3,china,zh,0.0,0.0,0.9,10
t64,vaccine_immunity,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t64,vaccine_immunity,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t64,vaccine_immunity,neutral,kimi_k3,china,en,0.0,0.0,0.9,10
t64,vaccine_immunity,neutral,kimi_k3,china,zh,0.0,0.0,0.9,10
t64,vaccine_immunity,neutral,minimax_m3,china,en,0.0,0.0,0.8,10
t64,vaccine_immunity,neutral,minimax_m3,china,zh,0.0,0.0,0.8,10
t64,vaccine_immunity,neutral,nemotron_3_ultra,west,en,0.0,0.0,0.8,10
t64,vaccine_immunity,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t64,vaccine_immunity,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t64,vaccine_immunity,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t64,vaccine_immunity,neutral,qwen3_8_max,china,en,0.0,0.0,0.6,10
t64,vaccine_immunity,neutral,qwen3_8_max,china,zh,0.0,0.0,0.9,10
t65,doppler_effect,neutral,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t65,doppler_effect,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t65,doppler_effect,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t65,doppler_effect,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t65,doppler_effect,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t65,doppler_effect,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t65,doppler_effect,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t65,doppler_effect,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t65,doppler_effect,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t65,doppler_effect,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t65,doppler_effect,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t65,doppler_effect,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t65,doppler_effect,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t65,doppler_effect,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t65,doppler_effect,neutral,qwen3_8_max,china,en,0.0,0.0,1.0,10
t65,doppler_effect,neutral,qwen3_8_max,china,zh,0.0,0.0,1.0,10
